99.0, 183.0, 135.0, 
161.0, 113.0, 148.0, 
209.0, 86.0, 174.0, 
106.0, 218.0, 115.0, 
241.0, 204.0, 130.0, 
201.0, 267.0, 114.0, 
145.0, 161.0, 84.0, 
146.0, 155.0, 131.0, 
185.0, 148.0, 99.0, 
---Optimal frontier Mavrotas---
106.0, 218.0, 115.0, 
99.0, 183.0, 135.0, 
146.0, 155.0, 131.0, 
185.0, 148.0, 99.0, 
145.0, 161.0, 84.0, 
209.0, 86.0, 174.0, 
161.0, 113.0, 148.0, 
